,Цена,Латитуда,Лонгитуда,Бројнасоби,Квадратура,Греење,Спрат,Типнастанот,Состојба,Опрема,Лифт,Бројнабалкони,Бројнабањи,Подрум,Бројнапаркинг/гаража,Ориентација
5726,78000,41.9870695865131,21.4519291484375,4.0,113,Струја,6кат,ВоЗграда,Нов,Наместен,Да,1Балкон,2,Не,1Паркинг,Југ
5727,50000,41.931839,21.502835,3.0,68,Централно,Приземје,ВоЗграда,Стар,Празен,Да,2Балкони,1,Да,Повеќеод3паркингместа,Југозапад
5728,59000,41.978187,21.427388,2.0,52,Струја,2кат,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Не,1Паркинг,Југозапад
5729,100000,41.9870695865131,21.4519291484375,3.0,72,Централно,6кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Не,1Паркинг,Север
5730,60000,41.9870695865131,21.4519291484375,3.0,63,Централно,5кат,ВоЗграда,Стар,Полунаместен,Не,2Балкони,1,Да,Повеќеод3паркингместа,Североисток
5731,93000,42.009423,20.971549,3.0,87,Друго,2кат,ВоЗграда,Нов,Наместен,Да,1Балкон,2,Да,1Паркинг,Југоисток
5732,97000,42.009423,20.971549,4.0,104,Централно,2кат,ВоЗграда,Нов,Луксузен,Да,2Балкони,2,Да,1Паркинг,Југоисток
5733,70000,41.9870695865131,21.4519291484375,3.0,85,Нема,2кат,ВоЗграда,Реновиран,Полунаместен,Не,2Балкони,2,Да,1Паркинг,Североисток
5734,43000,41.991502,21.39781,2.0,40,Централно,3кат,ВоЗграда,Реновиран,Наместен,Не,1Балкон,1,Да,1Паркинг,Северозапад
5735,16990,41.8217410187293,23.4798840409742,1.0,35,Друго,Приземје,ВоЗграда,Нов,Наместен,Да,1Балкон,1,Не,Нема,Север
5736,21000,41.9870695865131,21.4519291484375,1.0,31,Струја,3кат,ВоЗграда,Стар,Празен,Не,Нема,1,Да,1Паркинг,Југоисток
5737,40000,41.9870695865131,21.4519291484375,2.0,57,Струја,2кат,ВоЗграда,Реновиран,Полунаместен,Не,2Балкони,1,Да,1Паркинг,Запад
5738,43500,41.9870695865131,21.4519291484375,3.0,87,Струја,4кат,ВоЗграда,Стар,Празен,Не,2Балкони,1,Да,1Паркинг,Југ
5739,45000,42.052075,21.450415,3.0,67,Централно,3кат,ВоЗграда,Стар,Полунаместен,Да,1Балкон,1,Да,1Паркинг,Југ
5740,58000,41.9870695865131,21.4519291484375,3.0,65,Струја,3кат,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Да,Нема,Југ
5741,48000,42.052075,21.450415,3.0,75,Друго,5кат,ВоЗграда,Стар,Полунаместен,Не,1Тераса,1,Да,1Паркинг,Југ
5742,61000,41.9870695865131,21.4519291484375,3.0,80,Друго,2кат,ВоЗграда,Нов,Полунаместен,Да,1Тераса,1,Не,1Паркинг,Југ
5743,39000,42.052075,21.450415,3.0,66,Струја,5кат,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Да,1Паркинг,Југоисток
5744,33000,41.9870695865131,21.4519291484375,2.0,56,Струја,4кат,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Да,1Паркинг,Југоисток
5745,51000,41.9870695865131,21.4519291484375,3.0,86,Струја,6кат,ВоЗграда,Стар,Празен,Да,1Тераса,1,Да,1Паркинг,Југозапад
5746,43000,41.9870695865131,21.4519291484375,2.0,58,Струја,Приземје,ВоЗграда,Стар,Празен,Не,1Балкон,1,Да,1Паркинг,Југозапад
5747,40000,42.00877,21.45126,3.0,65,Друго,4кат,ВоЗграда,Стар,Празен,Не,2Балкони,1,Да,Нема,Југ
5748,85000,41.9870695865131,21.4519291484375,3.0,87,Струја,3кат,ВоЗграда,Реновиран,Полунаместен,Да,2Балкони,1,Да,1Гаража,Југоисток
5749,55000,41.9870695865131,21.4519291484375,3.0,66,Централно,8кат,ВоЗграда,Реновиран,Полунаместен,Да,1Балкон,1,Да,Нема,Југ
5750,56000,41.931839,21.502835,3.0,61,Струја,1кат,ВоЗграда,Реновиран,Празен,Не,1Балкон,1,Не,1Паркинг,Исток
5751,51000,41.9870695865131,21.4519291484375,3.0,62,Друго,8кат,ВоЗграда,Нов,Наместен,Да,1Балкон,1,Не,1Паркинг,Запад
5752,32000,41.9870695865131,21.4519291484375,2.0,50,Струја,3кат,ВоЗграда,Реновиран,Полунаместен,Не,1Тераса,1,Не,2Паркингместа,Североисток
5753,23000,41.9870695865131,21.4519291484375,1.0,22,Централно,7кат,ВоЗграда,Реновиран,Наместен,Да,Нема,1,Да,1Паркинг,Југ
5754,85000,42.009423,20.971549,3.0,89,Друго,2кат,ВоЗграда,Стар,Полунаместен,Да,1Балкон,1,Да,1Паркинг,Југоисток
5755,46000,41.9870695865131,21.4519291484375,3.0,71,Нема,1кат,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Да,2Паркингместа,Југоисток
5756,58500,42.0008714408932,20.9614956012637,3.0,89,Централно,5кат,ВоЗграда,Нов,Наместен,Да,1Балкон,1,Не,1Паркинг,Исток
5757,50000,41.9870695865131,21.4519291484375,2.0,43,Централно,Приземје,ВоЗграда,Реновиран,Полунаместен,Да,1Балкон,1,Да,1Паркинг,Исток
5758,94000,41.978187,21.427388,3.0,76,Централно,Приземје,ВоЗграда,Реновиран,Празен,Да,1Балкон,2,Не,Повеќеод3паркингместа,Југ
5759,77000,41.931839,21.502835,3.0,93,Централно,1кат,ВоЗграда,Стар,Полунаместен,Да,2Балкони,2,Да,1Паркинг,Југозапад
5760,58000,41.9870695865131,21.4519291484375,2.0,52,Централно,1кат,ВоЗграда,Реновиран,Празен,Не,1Балкон,1,Да,1Паркинг,Исток
5761,62000,42.003425,21.463615,2.0,51,Друго,4кат,ВоЗграда,Реновиран,Наместен,Да,1Балкон,1,Не,Нема,Североисток
5762,47000,41.949632,21.502494,2.0,59,Централно,5кат,ВоЗграда,Стар,Празен,Да,Тераса+1Балкон,1,Да,Повеќеод3паркингместа,Југ
5763,50000,41.949632,21.502494,3.0,65,Централно,Приземје,ВоЗграда,Стар,Полунаместен,Не,1Балкон,1,Не,Нема,Југоисток
5764,36000,41.031728,21.329358,2.0,57,Струја,4кат,ВоЗграда,Стар,Наместен,Не,2Балкони,1,Да,1Паркинг,Југ
5765,35000,41.745515,22.19396,2.0,55,Струја,Приземје,ВоЗграда,Стар,Наместен,Не,1Балкон,1,Да,1Паркинг,Југоисток
5766,76500,41.949632,21.502494,3.0,87,Централно,1кат,ВоЗграда,Реновиран,Полунаместен,Да,1Балкон,1,Да,1Паркинг,Запад
5767,47000,41.9870695865131,21.4519291484375,3.0,85,Струја,Приземје,ВоЗграда,Реновиран,Наместен,Не,1Балкон,2,Не,Повеќеод3паркингместа,Исток
5768,61000,41.9870695865131,21.4519291484375,3.0,62,Централно,1кат,ВоЗграда,Нов,Празен,Да,1Балкон,1,Не,1Паркинг,Исток
5769,55000,41.9870695865131,21.4519291484375,1.0,39,Друго,5кат,ВоЗграда,Реновиран,Празен,Да,Нема,1,Не,1Паркинг,Североисток
5770,62000,41.9870695865131,21.4519291484375,3.0,67,Централно,2кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Да,1Паркинг,Исток
5771,93500,41.9870695865131,21.4519291484375,4.0,100,Струја,1кат,ВоЗграда,Реновиран,Празен,Да,Тераса+1Балкон,2,Да,1Паркинг,Исток
5772,110000,41.9870695865131,21.4519291484375,3.0,88,Струја,Приземје,ВоЗграда,Нов,Празен,Не,2Балкони,2,Да,1Паркинг,Северозапад
5773,35000,41.031728,21.329358,2.0,42,Струја,Приземје,ВоЗграда,Стар,Полунаместен,Да,1Балкон,1,Да,1Паркинг,Југ
5774,50000,41.9870695865131,21.4519291484375,2.0,43,Централно,2кат,ВоЗграда,Нов,Полунаместен,Да,1Балкон,1,Не,Нема,Север
5775,68000,41.949632,21.502494,3.0,93,Централно,7кат,ВоЗграда,Стар,Празен,Да,2Балкони,2,Да,Повеќеод3паркингместа,Југ
5776,33000,41.931839,21.502835,1.0,34,Струја,6кат,ВоЗграда,Нов,Полунаместен,Да,Нема,1,Не,Нема,Запад
5777,83000,41.440569,22.639528,4.0,115,Струја,5кат,ВоЗграда,Реновиран,Полунаместен,Не,Тераса+1Балкон,2,Да,1Паркинг,Североисток
5778,125000,41.9870695865131,21.4519291484375,6.0,190,Централно,Поткровје,ВоЗграда,Нов,Наместен,Да,Тераса+1Балкон,2,Не,1Гаража,Југоисток
5779,53000,41.9870695865131,21.4519291484375,3.0,72,Централно,11кат,ВоЗграда,Реновиран,Наместен,Да,2Балкони,1,Да,1Паркинг,Југоисток
5780,56000,41.9870695865131,21.4519291484375,3.0,68,Централно,4кат,ВоЗграда,Стар,Празен,Да,Тераса+1Балкон,1,Да,Повеќеод3паркингместа,Југозапад
5781,58000,41.978187,21.427388,2.0,42,Централно,Приземје,ВоЗграда,Реновиран,Полунаместен,Да,Нема,1,Да,1Паркинг,Исток
5782,75000,41.9870695865131,21.4519291484375,3.0,89,Централно,3кат,ВоЗграда,Стар,Полунаместен,Не,1Балкон,1,Да,Нема,Североисток
5783,75000,41.9870695865131,21.4519291484375,3.0,75,Централно,9кат,ВоЗграда,Стар,Наместен,Да,1Балкон,1,Не,1Паркинг,Исток
5784,57000,41.991322888398,21.4662250776411,3.0,73,Централно,5кат,ВоЗграда,Реновиран,Наместен,Не,1Балкон,1,Да,Повеќеод3паркингместа,Исток
5785,75000,41.9870695865131,21.4519291484375,4.0,124,Струја,1кат,ВоЗграда,Реновиран,Наместен,Не,2Балкони,2,Да,1Паркинг,Југоисток
5786,54000,41.9870695865131,21.4519291484375,2.0,54,Централно,Приземје,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Не,1Паркинг,Североисток
5787,75000,41.9870695865131,21.4519291484375,3.0,76,Централно,9кат,ВоЗграда,Стар,Празен,Да,1Балкон,1,Не,Нема,Југоисток
5788,30000,41.9870695865131,21.4519291484375,3.0,85,Струја,1кат,Вокуќа,Реновиран,Празен,Не,Нема,1,Да,Нема,Северозапад
5789,49000,41.9941803537216,21.4040530260252,2.0,45,Струја,Приземје,ВоЗграда,Реновиран,Полунаместен,Не,1Тераса,1,Не,1Паркинг,Југозапад
5790,52000,41.9870695865131,21.4519291484375,3.0,67,Централно,Приземје,ВоЗграда,Реновиран,Полунаместен,Не,1Балкон,1,Да,Повеќеод3паркингместа,Југозапад
5791,80000,41.992282033793,21.4269822932459,3.0,78,Централно,4кат,ВоЗграда,Стар,Празен,Да,1Балкон,1,Да,Нема,Југозапад
5792,30000,41.715954,21.770997,2.0,50,Друго,2кат,ВоЗграда,Стар,Наместен,Не,Тераса+1Балкон,1,Не,Нема,Исток
5793,105000,41.978187,21.427388,4.0,103,Централно,2кат,ВоЗграда,Стар,Празен,Не,2Балкони,2,Не,Нема,Север
5794,92000,41.9870695865131,21.4519291484375,4.0,104,Централно,Приземје,ВоЗграда,Реновиран,Празен,Да,2Балкони,2,Да,Повеќеод3паркингместа,Североисток
5795,98000,41.9870695865131,21.4519291484375,6.0,200,Струја,5кат,ВоЗграда,Реновиран,Наместен,Не,2Балкони,2,Не,Повеќеод3паркингместа,Југозапад
5796,66200,41.9870695865131,21.4519291484375,3.0,70,Централно,3кат,ВоЗграда,Стар,Празен,Да,2Балкони,1,Да,Повеќеод3паркингместа,Северозапад
5797,68200,41.9870695865131,21.4519291484375,3.0,62,Централно,1кат,ВоЗграда,Реновиран,Празен,Да,1Балкон,1,Не,1Паркинг,Запад
5798,125000,41.9856088763624,21.4479237870398,6.0,160,Друго,4кат,ВоЗграда,Стар,Луксузен,Да,2Балкони,2,Не,Нема,Југоисток
